seed,arm,image,condition,response_gap
20260824,Cnorm,./images/train2017/000000227736.jpg,gaussian_blur:1.0,1.0685749053955078
20260824,Cnorm,./images/train2017/000000371486.jpg,gaussian_blur:1.0,1.0280336141586304
20260824,Cnorm,./images/train2017/000000477042.jpg,gaussian_blur:1.0,1.0101211071014404
20260824,Cnorm,./images/train2017/000000295358.jpg,gaussian_blur:1.0,1.0669538974761963
20260824,Cnorm,./images/train2017/000000204962.jpg,gaussian_blur:1.0,1.0525826215744019
20260824,Cnorm,./images/train2017/000000077455.jpg,gaussian_blur:1.0,1.0052926540374756
20260824,Cnorm,./images/train2017/000000022683.jpg,gaussian_blur:1.0,0.9928078651428223
20260824,Cnorm,./images/train2017/000000304909.jpg,gaussian_blur:1.0,0.9880641102790833
20260824,Cnorm,./images/train2017/000000428943.jpg,gaussian_blur:1.0,1.0084770917892456
20260824,Cnorm,./images/train2017/000000081842.jpg,gaussian_blur:1.0,1.0647600889205933
20260824,Cnorm,./images/train2017/000000264381.jpg,gaussian_blur:1.0,1.0255024433135986
20260824,Cnorm,./images/train2017/000000545919.jpg,gaussian_blur:1.0,0.9709956049919128
20260824,Cnorm,./images/train2017/000000058089.jpg,gaussian_blur:1.0,1.0058434009552002
20260824,Cnorm,./images/train2017/000000386127.jpg,gaussian_blur:1.0,0.9588403701782227
20260824,Cnorm,./images/train2017/000000362062.jpg,gaussian_blur:1.0,0.938498854637146
20260824,Cnorm,./images/train2017/000000566855.jpg,gaussian_blur:1.0,1.00494384765625
20260824,Cnorm,./images/train2017/000000355186.jpg,gaussian_blur:1.0,1.016632318496704
20260824,Cnorm,./images/train2017/000000346978.jpg,gaussian_blur:1.0,1.037973165512085
20260824,Cnorm,./images/train2017/000000444496.jpg,gaussian_blur:1.0,1.0117478370666504
20260824,Cnorm,./images/train2017/000000335189.jpg,gaussian_blur:1.0,1.0078651905059814
20260824,Cnorm,./images/train2017/000000495438.jpg,gaussian_blur:1.0,1.0141440629959106
20260824,Cnorm,./images/train2017/000000081749.jpg,gaussian_blur:1.0,1.0266268253326416
20260824,Cnorm,./images/train2017/000000310258.jpg,gaussian_blur:1.0,1.0075395107269287
20260824,Cnorm,./images/train2017/000000379820.jpg,gaussian_blur:1.0,0.9677387475967407
20260824,Cnorm,./images/train2017/000000026578.jpg,gaussian_blur:1.0,1.0152833461761475
20260824,Cnorm,./images/train2017/000000350969.jpg,gaussian_blur:1.0,1.0371754169464111
20260824,Cnorm,./images/train2017/000000377012.jpg,gaussian_blur:1.0,0.9989503622055054
20260824,Cnorm,./images/train2017/000000271666.jpg,gaussian_blur:1.0,1.1089345216751099
20260824,Cnorm,./images/train2017/000000509933.jpg,gaussian_blur:1.0,1.0143232345581055
20260824,Cnorm,./images/train2017/000000248952.jpg,gaussian_blur:1.0,1.0518332719802856
20260824,Cnorm,./images/train2017/000000196922.jpg,gaussian_blur:1.0,1.0146876573562622
20260824,Cnorm,./images/train2017/000000170327.jpg,gaussian_blur:1.0,1.0256866216659546
20260824,Cnorm,./images/train2017/000000113839.jpg,gaussian_blur:1.0,0.9685770273208618
20260824,Cnorm,./images/train2017/000000282855.jpg,gaussian_blur:1.0,1.0138556957244873
20260824,Cnorm,./images/train2017/000000167901.jpg,gaussian_blur:1.0,1.006516695022583
20260824,Cnorm,./images/train2017/000000098631.jpg,gaussian_blur:1.0,1.0297731161117554
20260824,Cnorm,./images/train2017/000000312254.jpg,gaussian_blur:1.0,1.0023845434188843
20260824,Cnorm,./images/train2017/000000477949.jpg,gaussian_blur:1.0,1.000852108001709
20260824,Cnorm,./images/train2017/000000468133.jpg,gaussian_blur:1.0,0.9901596307754517
20260824,Cnorm,./images/train2017/000000213457.jpg,gaussian_blur:1.0,0.9934660792350769
20260824,Cnorm,./images/train2017/000000378007.jpg,gaussian_blur:1.0,0.9909623861312866
20260824,Cnorm,./images/train2017/000000552744.jpg,gaussian_blur:1.0,0.9936044812202454
20260824,Cnorm,./images/train2017/000000193011.jpg,gaussian_blur:1.0,1.0053788423538208
20260824,Cnorm,./images/train2017/000000564781.jpg,gaussian_blur:1.0,1.0324312448501587
20260824,Cnorm,./images/train2017/000000311401.jpg,gaussian_blur:1.0,0.9932853579521179
20260824,Cnorm,./images/train2017/000000571078.jpg,gaussian_blur:1.0,1.0179873704910278
20260824,Cnorm,./images/train2017/000000463299.jpg,gaussian_blur:1.0,0.9908831715583801
20260824,Cnorm,./images/train2017/000000173925.jpg,gaussian_blur:1.0,1.125659465789795
20260824,Cnorm,./images/train2017/000000336843.jpg,gaussian_blur:1.0,1.0115244388580322
20260824,Cnorm,./images/train2017/000000395766.jpg,gaussian_blur:1.0,1.0378832817077637
20260824,Cnorm,./images/train2017/000000531659.jpg,gaussian_blur:1.0,0.9816056489944458
20260824,Cnorm,./images/train2017/000000000110.jpg,gaussian_blur:1.0,0.9821306467056274
20260824,Cnorm,./images/train2017/000000154801.jpg,gaussian_blur:1.0,1.0361145734786987
20260824,Cnorm,./images/train2017/000000564609.jpg,gaussian_blur:1.0,1.024458408355713
20260824,Cnorm,./images/train2017/000000477641.jpg,gaussian_blur:1.0,1.0398261547088623
20260824,Cnorm,./images/train2017/000000080123.jpg,gaussian_blur:1.0,1.0280117988586426
20260824,Cnorm,./images/train2017/000000362568.jpg,gaussian_blur:1.0,0.9321178793907166
20260824,Cnorm,./images/train2017/000000404702.jpg,gaussian_blur:1.0,1.0549393892288208
20260824,Cnorm,./images/train2017/000000197005.jpg,gaussian_blur:1.0,0.9906817078590393
20260824,Cnorm,./images/train2017/000000124240.jpg,gaussian_blur:1.0,0.9397060871124268
20260824,Cnorm,./images/train2017/000000502644.jpg,gaussian_blur:1.0,0.9610089659690857
20260824,Cnorm,./images/train2017/000000147228.jpg,gaussian_blur:1.0,0.9802302718162537
20260824,Cnorm,./images/train2017/000000010907.jpg,gaussian_blur:1.0,0.9913508296012878
20260824,Cnorm,./images/train2017/000000255093.jpg,gaussian_blur:1.0,0.9955825209617615
20260824,Cnorm,./images/train2017/000000155884.jpg,gaussian_blur:1.0,1.0102342367172241
20260824,Cnorm,./images/train2017/000000200386.jpg,gaussian_blur:1.0,1.0373402833938599
20260824,Cnorm,./images/train2017/000000152483.jpg,gaussian_blur:1.0,0.9994655847549438
20260824,Cnorm,./images/train2017/000000060992.jpg,gaussian_blur:1.0,0.9888423681259155
20260824,Cnorm,./images/train2017/000000431480.jpg,gaussian_blur:1.0,1.139176368713379
20260824,Cnorm,./images/train2017/000000374576.jpg,gaussian_blur:1.0,1.0148764848709106
20260824,Cnorm,./images/train2017/000000337342.jpg,gaussian_blur:1.0,1.0139788389205933
20260824,Cnorm,./images/train2017/000000476901.jpg,gaussian_blur:1.0,0.9816102385520935
20260824,Cnorm,./images/train2017/000000084762.jpg,gaussian_blur:1.0,1.023017168045044
20260824,Cnorm,./images/train2017/000000504259.jpg,gaussian_blur:2.0,0.9661651849746704
20260824,Cnorm,./images/train2017/000000107620.jpg,gaussian_blur:2.0,0.938271164894104
20260824,Cnorm,./images/train2017/000000560103.jpg,gaussian_blur:2.0,0.9718907475471497
20260824,Cnorm,./images/train2017/000000325634.jpg,gaussian_blur:2.0,1.009909749031067
20260824,Cnorm,./images/train2017/000000062937.jpg,gaussian_blur:2.0,1.042226791381836
20260824,Cnorm,./images/train2017/000000326290.jpg,gaussian_blur:2.0,0.9915445446968079
20260824,Cnorm,./images/train2017/000000560660.jpg,gaussian_blur:2.0,1.022450566291809
20260824,Cnorm,./images/train2017/000000423355.jpg,gaussian_blur:2.0,0.9931440949440002
20260824,Cnorm,./images/train2017/000000062311.jpg,gaussian_blur:2.0,0.9397003650665283
20260824,Cnorm,./images/train2017/000000075327.jpg,gaussian_blur:2.0,0.9807069897651672
20260824,Cnorm,./images/train2017/000000124364.jpg,gaussian_blur:2.0,0.9892330169677734
20260824,Cnorm,./images/train2017/000000226957.jpg,gaussian_blur:2.0,0.9848560690879822
20260824,Cnorm,./images/train2017/000000026573.jpg,gaussian_blur:2.0,1.0054293870925903
20260824,Cnorm,./images/train2017/000000518548.jpg,gaussian_blur:2.0,1.078884482383728
20260824,Cnorm,./images/train2017/000000467766.jpg,gaussian_blur:2.0,1.0713337659835815
20260824,Cnorm,./images/train2017/000000146819.jpg,gaussian_blur:2.0,0.9736716747283936
20260824,Cnorm,./images/train2017/000000346367.jpg,gaussian_blur:2.0,1.0087080001831055
20260824,Cnorm,./images/train2017/000000404710.jpg,gaussian_blur:2.0,0.9827719926834106
20260824,Cnorm,./images/train2017/000000028517.jpg,gaussian_blur:2.0,1.017890214920044
20260824,Cnorm,./images/train2017/000000180851.jpg,gaussian_blur:2.0,1.0598294734954834
20260824,Cnorm,./images/train2017/000000513585.jpg,gaussian_blur:2.0,0.9399234652519226
20260824,Cnorm,./images/train2017/000000123892.jpg,gaussian_blur:2.0,0.9496545195579529
20260824,Cnorm,./images/train2017/000000257874.jpg,gaussian_blur:2.0,0.9909123778343201
20260824,Cnorm,./images/train2017/000000220376.jpg,gaussian_blur:2.0,1.0402934551239014
20260824,Cnorm,./images/train2017/000000219117.jpg,gaussian_blur:2.0,0.9949437379837036
20260824,Cnorm,./images/train2017/000000423193.jpg,gaussian_blur:2.0,0.9873155355453491
20260824,Cnorm,./images/train2017/000000259793.jpg,gaussian_blur:2.0,0.9371401071548462
20260824,Cnorm,./images/train2017/000000465701.jpg,gaussian_blur:2.0,0.9971955418586731
20260824,Cnorm,./images/train2017/000000054796.jpg,gaussian_blur:2.0,0.8998610377311707
20260824,Cnorm,./images/train2017/000000253054.jpg,gaussian_blur:2.0,0.8832860589027405
20260824,Cnorm,./images/train2017/000000036113.jpg,gaussian_blur:2.0,1.099534511566162
20260824,Cnorm,./images/train2017/000000345711.jpg,gaussian_blur:2.0,0.9975466728210449
20260824,Cnorm,./images/train2017/000000034340.jpg,gaussian_blur:2.0,1.0329573154449463
20260824,Cnorm,./images/train2017/000000456315.jpg,gaussian_blur:2.0,1.0046131610870361
20260824,Cnorm,./images/train2017/000000482195.jpg,gaussian_blur:2.0,1.0174142122268677
20260824,Cnorm,./images/train2017/000000553660.jpg,gaussian_blur:2.0,0.9988483190536499
20260824,Cnorm,./images/train2017/000000569500.jpg,gaussian_blur:2.0,0.9317829012870789
20260824,Cnorm,./images/train2017/000000027556.jpg,gaussian_blur:2.0,0.9951655268669128
20260824,Cnorm,./images/train2017/000000534845.jpg,gaussian_blur:2.0,1.0151073932647705
20260824,Cnorm,./images/train2017/000000020376.jpg,gaussian_blur:2.0,1.0018022060394287
20260824,Cnorm,./images/train2017/000000285998.jpg,gaussian_blur:2.0,0.9262165427207947
20260824,Cnorm,./images/train2017/000000284644.jpg,gaussian_blur:2.0,0.9667940139770508
20260824,Cnorm,./images/train2017/000000319345.jpg,gaussian_blur:2.0,0.8831301927566528
20260824,Cnorm,./images/train2017/000000082143.jpg,gaussian_blur:2.0,0.9676780700683594
20260824,Cnorm,./images/train2017/000000414664.jpg,gaussian_blur:2.0,0.9473348259925842
20260824,Cnorm,./images/train2017/000000518472.jpg,gaussian_blur:2.0,1.014825701713562
20260824,Cnorm,./images/train2017/000000494175.jpg,gaussian_blur:2.0,1.0046879053115845
20260824,Cnorm,./images/train2017/000000566832.jpg,gaussian_blur:2.0,0.963523805141449
20260824,Cnorm,./images/train2017/000000120767.jpg,gaussian_blur:2.0,0.9899216890335083
20260824,Cnorm,./images/train2017/000000053448.jpg,gaussian_blur:2.0,0.8925614953041077
20260824,Cnorm,./images/train2017/000000181453.jpg,gaussian_blur:2.0,0.9605613946914673
20260824,Cnorm,./images/train2017/000000473159.jpg,gaussian_blur:2.0,0.9880237579345703
20260824,Cnorm,./images/train2017/000000562943.jpg,gaussian_blur:2.0,1.1241064071655273
20260824,Cnorm,./images/train2017/000000237600.jpg,gaussian_blur:2.0,0.9833374619483948
20260824,Cnorm,./images/train2017/000000312935.jpg,gaussian_blur:2.0,0.9410309791564941
20260824,Cnorm,./images/train2017/000000227736.jpg,gaussian_blur:2.0,1.115012288093567
20260824,Cnorm,./images/train2017/000000371486.jpg,gaussian_blur:2.0,0.9859898686408997
20260824,Cnorm,./images/train2017/000000477042.jpg,gaussian_blur:2.0,0.9796222448348999
20260824,Cnorm,./images/train2017/000000295358.jpg,gaussian_blur:2.0,1.0244011878967285
20260824,Cnorm,./images/train2017/000000204962.jpg,gaussian_blur:2.0,0.995812177658081
20260824,Cnorm,./images/train2017/000000077455.jpg,gaussian_blur:2.0,1.0379719734191895
20260824,Cnorm,./images/train2017/000000022683.jpg,gaussian_blur:2.0,1.0257112979888916
20260824,Cnorm,./images/train2017/000000304909.jpg,gaussian_blur:2.0,0.9869787096977234
20260824,Cnorm,./images/train2017/000000428943.jpg,gaussian_blur:2.0,1.0256931781768799
20260824,Cnorm,./images/train2017/000000081842.jpg,gaussian_blur:2.0,1.0651450157165527
20260824,Cnorm,./images/train2017/000000264381.jpg,gaussian_blur:2.0,1.029421329498291
20260824,Cnorm,./images/train2017/000000545919.jpg,gaussian_blur:2.0,1.002102255821228
20260824,Cnorm,./images/train2017/000000058089.jpg,gaussian_blur:2.0,0.9797678589820862
20260824,Cnorm,./images/train2017/000000386127.jpg,gaussian_blur:2.0,0.9513106346130371
20260824,Cnorm,./images/train2017/000000362062.jpg,gaussian_blur:2.0,0.9945643544197083
20260824,Cnorm,./images/train2017/000000566855.jpg,gaussian_blur:2.0,0.9484766125679016
20260824,Cnorm,./images/train2017/000000355186.jpg,gaussian_blur:2.0,0.9374523162841797
20260824,Cnorm,./images/train2017/000000346978.jpg,gaussian_blur:2.0,1.0284100770950317
20260824,Cnorm,./images/train2017/000000444496.jpg,gaussian_blur:2.0,0.9920806288719177
20260824,Cnorm,./images/train2017/000000335189.jpg,gaussian_blur:2.0,0.9821797013282776
20260824,Cnorm,./images/train2017/000000495438.jpg,gaussian_blur:2.0,1.0091047286987305
20260824,Cnorm,./images/train2017/000000081749.jpg,gaussian_blur:2.0,1.0057718753814697
20260824,Cnorm,./images/train2017/000000310258.jpg,gaussian_blur:2.0,0.9978722333908081
20260824,Cnorm,./images/train2017/000000379820.jpg,gaussian_blur:2.0,0.935814619064331
20260824,Cnorm,./images/train2017/000000026578.jpg,gaussian_blur:2.0,0.9963278770446777
20260824,Cnorm,./images/train2017/000000350969.jpg,gaussian_blur:2.0,0.9755183458328247
20260824,Cnorm,./images/train2017/000000377012.jpg,gaussian_blur:2.0,1.0141282081604004
20260824,Cnorm,./images/train2017/000000271666.jpg,gaussian_blur:2.0,1.0904786586761475
20260824,Cnorm,./images/train2017/000000509933.jpg,gaussian_blur:2.0,0.9875926971435547
20260824,Cnorm,./images/train2017/000000248952.jpg,gaussian_blur:2.0,1.0366698503494263
20260824,Cnorm,./images/train2017/000000196922.jpg,gaussian_blur:2.0,1.0121232271194458
20260824,Cnorm,./images/train2017/000000170327.jpg,gaussian_blur:2.0,1.019376516342163
20260824,Cnorm,./images/train2017/000000113839.jpg,gaussian_blur:2.0,0.971453845500946
20260824,Cnorm,./images/train2017/000000282855.jpg,gaussian_blur:2.0,0.9155634641647339
20260824,Cnorm,./images/train2017/000000167901.jpg,gaussian_blur:2.0,1.038417100906372
20260824,Cnorm,./images/train2017/000000098631.jpg,gaussian_blur:2.0,0.9333899617195129
20260824,Cnorm,./images/train2017/000000312254.jpg,gaussian_blur:2.0,1.0024771690368652
20260824,Cnorm,./images/train2017/000000477949.jpg,gaussian_blur:2.0,0.9918718338012695
20260824,Cnorm,./images/train2017/000000468133.jpg,gaussian_blur:2.0,0.9969663619995117
20260824,Cnorm,./images/train2017/000000213457.jpg,gaussian_blur:2.0,0.9867388010025024
20260824,Cnorm,./images/train2017/000000378007.jpg,gaussian_blur:2.0,1.037974238395691
20260824,Cnorm,./images/train2017/000000552744.jpg,gaussian_blur:2.0,0.9700785875320435
20260824,Cnorm,./images/train2017/000000193011.jpg,gaussian_blur:2.0,1.034762978553772
20260824,Cnorm,./images/train2017/000000564781.jpg,gaussian_blur:2.0,1.0472668409347534
20260824,Cnorm,./images/train2017/000000311401.jpg,gaussian_blur:2.0,1.0054609775543213
20260824,Cnorm,./images/train2017/000000571078.jpg,gaussian_blur:2.0,0.9706727862358093
20260824,Cnorm,./images/train2017/000000463299.jpg,gaussian_blur:2.0,0.9384951591491699
20260824,Cnorm,./images/train2017/000000173925.jpg,gaussian_blur:2.0,1.022766351699829
20260824,Cnorm,./images/train2017/000000336843.jpg,gaussian_blur:2.0,0.9969868659973145
20260824,Cnorm,./images/train2017/000000395766.jpg,gaussian_blur:2.0,0.9761895537376404
20260824,Cnorm,./images/train2017/000000531659.jpg,gaussian_blur:2.0,1.0461188554763794
20260824,Cnorm,./images/train2017/000000000110.jpg,gaussian_blur:2.0,0.9487870931625366
20260824,Cnorm,./images/train2017/000000154801.jpg,gaussian_blur:2.0,0.9645530581474304
20260824,Cnorm,./images/train2017/000000564609.jpg,gaussian_blur:2.0,1.0114425420761108
20260824,Cnorm,./images/train2017/000000477641.jpg,gaussian_blur:2.0,0.9595443606376648
20260824,Cnorm,./images/train2017/000000080123.jpg,gaussian_blur:2.0,1.0162129402160645
20260824,Cnorm,./images/train2017/000000362568.jpg,gaussian_blur:2.0,0.9750981330871582
20260824,Cnorm,./images/train2017/000000404702.jpg,gaussian_blur:2.0,1.0379222631454468
20260824,Cnorm,./images/train2017/000000197005.jpg,gaussian_blur:2.0,1.0524816513061523
20260824,Cnorm,./images/train2017/000000124240.jpg,gaussian_blur:2.0,0.9911620616912842
20260824,Cnorm,./images/train2017/000000502644.jpg,gaussian_blur:2.0,0.9220151901245117
20260824,Cnorm,./images/train2017/000000147228.jpg,gaussian_blur:2.0,0.9807195663452148
20260824,Cnorm,./images/train2017/000000010907.jpg,gaussian_blur:2.0,1.0308772325515747
20260824,Cnorm,./images/train2017/000000255093.jpg,gaussian_blur:2.0,0.9564976692199707
20260824,Cnorm,./images/train2017/000000155884.jpg,gaussian_blur:2.0,0.912582278251648
20260824,Cnorm,./images/train2017/000000200386.jpg,gaussian_blur:2.0,0.9790552854537964
20260824,Cnorm,./images/train2017/000000152483.jpg,gaussian_blur:2.0,1.0525257587432861
20260824,Cnorm,./images/train2017/000000060992.jpg,gaussian_blur:2.0,0.9840038418769836
20260824,Cnorm,./images/train2017/000000431480.jpg,gaussian_blur:2.0,1.0599490404129028
20260824,Cnorm,./images/train2017/000000374576.jpg,gaussian_blur:2.0,1.018452525138855
20260824,Cnorm,./images/train2017/000000337342.jpg,gaussian_blur:2.0,0.9982593059539795
20260824,Cnorm,./images/train2017/000000476901.jpg,gaussian_blur:2.0,0.9843382239341736
20260824,Cnorm,./images/train2017/000000084762.jpg,gaussian_blur:2.0,0.9911746382713318
20260824,Cnorm,./images/train2017/000000504259.jpg,gaussian_noise:0.03,1.0368916988372803
20260824,Cnorm,./images/train2017/000000107620.jpg,gaussian_noise:0.03,1.0702378749847412
20260824,Cnorm,./images/train2017/000000560103.jpg,gaussian_noise:0.03,1.0539100170135498
20260824,Cnorm,./images/train2017/000000325634.jpg,gaussian_noise:0.03,1.0697953701019287
20260824,Cnorm,./images/train2017/000000062937.jpg,gaussian_noise:0.03,1.0756200551986694
20260824,Cnorm,./images/train2017/000000326290.jpg,gaussian_noise:0.03,0.980739176273346
20260824,Cnorm,./images/train2017/000000560660.jpg,gaussian_noise:0.03,1.1255747079849243
20260824,Cnorm,./images/train2017/000000423355.jpg,gaussian_noise:0.03,1.1123154163360596
20260824,Cnorm,./images/train2017/000000062311.jpg,gaussian_noise:0.03,1.0637292861938477
20260824,Cnorm,./images/train2017/000000075327.jpg,gaussian_noise:0.03,1.0689735412597656
20260824,Cnorm,./images/train2017/000000124364.jpg,gaussian_noise:0.03,1.243370532989502
20260824,Cnorm,./images/train2017/000000226957.jpg,gaussian_noise:0.03,1.0605539083480835
20260824,Cnorm,./images/train2017/000000026573.jpg,gaussian_noise:0.03,1.095749855041504
20260824,Cnorm,./images/train2017/000000518548.jpg,gaussian_noise:0.03,1.0732383728027344
20260824,Cnorm,./images/train2017/000000467766.jpg,gaussian_noise:0.03,1.132310390472412
20260824,Cnorm,./images/train2017/000000146819.jpg,gaussian_noise:0.03,1.12559175491333
20260824,Cnorm,./images/train2017/000000346367.jpg,gaussian_noise:0.03,1.0350263118743896
20260824,Cnorm,./images/train2017/000000404710.jpg,gaussian_noise:0.03,1.0813544988632202
20260824,Cnorm,./images/train2017/000000028517.jpg,gaussian_noise:0.03,1.0032113790512085
20260824,Cnorm,./images/train2017/000000180851.jpg,gaussian_noise:0.03,1.0995582342147827
20260824,Cnorm,./images/train2017/000000513585.jpg,gaussian_noise:0.03,1.1279217004776
20260824,Cnorm,./images/train2017/000000123892.jpg,gaussian_noise:0.03,1.0732614994049072
20260824,Cnorm,./images/train2017/000000257874.jpg,gaussian_noise:0.03,1.135895013809204
20260824,Cnorm,./images/train2017/000000220376.jpg,gaussian_noise:0.03,1.0858700275421143
20260824,Cnorm,./images/train2017/000000219117.jpg,gaussian_noise:0.03,1.0489330291748047
20260824,Cnorm,./images/train2017/000000423193.jpg,gaussian_noise:0.03,1.027385950088501
20260824,Cnorm,./images/train2017/000000259793.jpg,gaussian_noise:0.03,1.2504713535308838
20260824,Cnorm,./images/train2017/000000465701.jpg,gaussian_noise:0.03,1.0866726636886597
20260824,Cnorm,./images/train2017/000000054796.jpg,gaussian_noise:0.03,1.122292160987854
20260824,Cnorm,./images/train2017/000000253054.jpg,gaussian_noise:0.03,1.211356282234192
20260824,Cnorm,./images/train2017/000000036113.jpg,gaussian_noise:0.03,1.1051615476608276
20260824,Cnorm,./images/train2017/000000345711.jpg,gaussian_noise:0.03,0.8992301225662231
20260824,Cnorm,./images/train2017/000000034340.jpg,gaussian_noise:0.03,1.0272433757781982
20260824,Cnorm,./images/train2017/000000456315.jpg,gaussian_noise:0.03,1.1599345207214355
20260824,Cnorm,./images/train2017/000000482195.jpg,gaussian_noise:0.03,1.1408277750015259
20260824,Cnorm,./images/train2017/000000553660.jpg,gaussian_noise:0.03,1.0396946668624878
20260824,Cnorm,./images/train2017/000000569500.jpg,gaussian_noise:0.03,1.0690453052520752
20260824,Cnorm,./images/train2017/000000027556.jpg,gaussian_noise:0.03,1.102970838546753
20260824,Cnorm,./images/train2017/000000534845.jpg,gaussian_noise:0.03,1.006393551826477
20260824,Cnorm,./images/train2017/000000020376.jpg,gaussian_noise:0.03,1.0076805353164673
20260824,Cnorm,./images/train2017/000000285998.jpg,gaussian_noise:0.03,1.1768279075622559
20260824,Cnorm,./images/train2017/000000284644.jpg,gaussian_noise:0.03,1.0874216556549072
20260824,Cnorm,./images/train2017/000000319345.jpg,gaussian_noise:0.03,1.172018051147461
20260824,Cnorm,./images/train2017/000000082143.jpg,gaussian_noise:0.03,1.0596938133239746
20260824,Cnorm,./images/train2017/000000414664.jpg,gaussian_noise:0.03,1.0257099866867065
20260824,Cnorm,./images/train2017/000000518472.jpg,gaussian_noise:0.03,1.1467036008834839
20260824,Cnorm,./images/train2017/000000494175.jpg,gaussian_noise:0.03,1.2094131708145142
20260824,Cnorm,./images/train2017/000000566832.jpg,gaussian_noise:0.03,1.1606210470199585
20260824,Cnorm,./images/train2017/000000120767.jpg,gaussian_noise:0.03,1.1035575866699219
20260824,Cnorm,./images/train2017/000000053448.jpg,gaussian_noise:0.03,1.0284029245376587
20260824,Cnorm,./images/train2017/000000181453.jpg,gaussian_noise:0.03,1.1056426763534546
20260824,Cnorm,./images/train2017/000000473159.jpg,gaussian_noise:0.03,1.037804365158081
20260824,Cnorm,./images/train2017/000000562943.jpg,gaussian_noise:0.03,0.8897899985313416
20260824,Cnorm,./images/train2017/000000237600.jpg,gaussian_noise:0.03,1.0830837488174438
20260824,Cnorm,./images/train2017/000000312935.jpg,gaussian_noise:0.03,1.0577433109283447
20260824,Cnorm,./images/train2017/000000227736.jpg,gaussian_noise:0.03,1.0960307121276855
20260824,Cnorm,./images/train2017/000000371486.jpg,gaussian_noise:0.03,1.0064034461975098
20260824,Cnorm,./images/train2017/000000477042.jpg,gaussian_noise:0.03,1.1563987731933594
20260824,Cnorm,./images/train2017/000000295358.jpg,gaussian_noise:0.03,1.111222505569458
20260824,Cnorm,./images/train2017/000000204962.jpg,gaussian_noise:0.03,1.086067795753479
20260824,Cnorm,./images/train2017/000000077455.jpg,gaussian_noise:0.03,0.9475412964820862
20260824,Cnorm,./images/train2017/000000022683.jpg,gaussian_noise:0.03,1.0491113662719727
20260824,Cnorm,./images/train2017/000000304909.jpg,gaussian_noise:0.03,0.8614184856414795
20260824,Cnorm,./images/train2017/000000428943.jpg,gaussian_noise:0.03,1.2653508186340332
20260824,Cnorm,./images/train2017/000000081842.jpg,gaussian_noise:0.03,1.0647860765457153
20260824,Cnorm,./images/train2017/000000264381.jpg,gaussian_noise:0.03,1.020155906677246
20260824,Cnorm,./images/train2017/000000545919.jpg,gaussian_noise:0.03,1.1486676931381226
20260824,Cnorm,./images/train2017/000000058089.jpg,gaussian_noise:0.03,1.0459388494491577
20260824,Cnorm,./images/train2017/000000386127.jpg,gaussian_noise:0.03,0.9617946147918701
20260824,Cnorm,./images/train2017/000000362062.jpg,gaussian_noise:0.03,0.8176324367523193
20260824,Cnorm,./images/train2017/000000566855.jpg,gaussian_noise:0.03,1.038383960723877
20260824,Cnorm,./images/train2017/000000355186.jpg,gaussian_noise:0.03,0.9597203731536865
20260824,Cnorm,./images/train2017/000000346978.jpg,gaussian_noise:0.03,0.9817184209823608
20260824,Cnorm,./images/train2017/000000444496.jpg,gaussian_noise:0.03,0.9828698635101318
20260824,Cnorm,./images/train2017/000000335189.jpg,gaussian_noise:0.03,1.0898374319076538
20260824,Cnorm,./images/train2017/000000495438.jpg,gaussian_noise:0.03,1.0154939889907837
20260824,Cnorm,./images/train2017/000000081749.jpg,gaussian_noise:0.03,1.0341217517852783
20260824,Cnorm,./images/train2017/000000310258.jpg,gaussian_noise:0.03,1.0342191457748413
20260824,Cnorm,./images/train2017/000000379820.jpg,gaussian_noise:0.03,1.1170786619186401
20260824,Cnorm,./images/train2017/000000026578.jpg,gaussian_noise:0.03,0.9487956166267395
20260824,Cnorm,./images/train2017/000000350969.jpg,gaussian_noise:0.03,1.0224796533584595
20260824,Cnorm,./images/train2017/000000377012.jpg,gaussian_noise:0.03,0.9384105205535889
20260824,Cnorm,./images/train2017/000000271666.jpg,gaussian_noise:0.03,1.058268666267395
20260824,Cnorm,./images/train2017/000000509933.jpg,gaussian_noise:0.03,1.0571528673171997
20260824,Cnorm,./images/train2017/000000248952.jpg,gaussian_noise:0.03,0.970133900642395
20260824,Cnorm,./images/train2017/000000196922.jpg,gaussian_noise:0.03,0.91713547706604
20260824,Cnorm,./images/train2017/000000170327.jpg,gaussian_noise:0.03,1.0419037342071533
20260824,Cnorm,./images/train2017/000000113839.jpg,gaussian_noise:0.03,1.0558042526245117
20260824,Cnorm,./images/train2017/000000282855.jpg,gaussian_noise:0.03,1.0109684467315674
20260824,Cnorm,./images/train2017/000000167901.jpg,gaussian_noise:0.03,1.1141501665115356
20260824,Cnorm,./images/train2017/000000098631.jpg,gaussian_noise:0.03,1.147404670715332
20260824,Cnorm,./images/train2017/000000312254.jpg,gaussian_noise:0.03,1.0069434642791748
20260824,Cnorm,./images/train2017/000000477949.jpg,gaussian_noise:0.03,0.9923539757728577
20260824,Cnorm,./images/train2017/000000468133.jpg,gaussian_noise:0.03,1.1298953294754028
20260824,Cnorm,./images/train2017/000000213457.jpg,gaussian_noise:0.03,1.1018342971801758
20260824,Cnorm,./images/train2017/000000378007.jpg,gaussian_noise:0.03,1.0110000371932983
20260824,Cnorm,./images/train2017/000000552744.jpg,gaussian_noise:0.03,0.9823179841041565
